,ProteinMean,ImpurityMean,CycleTimeMean,ProteinVar,ImpurityVar,CycleTimeVar,Throughput,TotalYield,PassRate,Ino_Utilization,Fer_Utilization,Cen_Utilization,Chr_Utilization,Fil_Utilization,Finished #,Not Qualified #,FerDropped #,DSPDropped #
88,4.670601132,0.86795008,96.70213788,5.845984109,0.30076169,274.8163287,0.04829884,541.7897313,0.805555556,0.14396951,0.526527339,0.050615776,0.273768034,0.051827748,116,19,2,7
89,4.168180417,0.761793959,93.77535062,4.404913211,0.197928325,81.59278617,0.044448572,533.5270934,0.825806452,0.139030337,0.514952063,0.049986395,0.270240617,0.051813211,128,19,1,7
90,4.369269225,0.788510799,92.63081164,4.379870496,0.187917177,52.18151451,0.047168638,533.0508454,0.853146853,0.141976894,0.514051331,0.049744298,0.271857733,0.051245426,122,14,0,7
91,4.366295311,0.806692457,94.31268997,5.189102675,0.253005079,105.2603567,0.046295947,510.8565514,0.764705882,0.131010028,0.483604558,0.047297518,0.251393075,0.045718602,117,17,1,18
92,4.229642115,0.796698042,98.89847651,4.52802241,0.223636987,203.0441897,0.042767515,520.2459801,0.825503356,0.156584333,0.572761667,0.055651496,0.297442538,0.055366976,123,13,1,12
93,4.228805093,0.784187715,96.41640931,4.577255168,0.211048877,226.0233243,0.043859807,473.6261704,0.767123288,0.118215798,0.42739281,0.041148629,0.220375606,0.041174911,112,20,2,12
94,4.316311418,0.797538215,95.82738703,4.510532202,0.20200359,182.9551072,0.045042566,535.2226158,0.826666667,0.139286607,0.507882662,0.049098161,0.256633604,0.049129688,124,13,1,12
95,4.109790974,0.749637654,94.76495286,3.878060649,0.189275992,110.5067268,0.043368259,534.2728266,0.828025478,0.136242769,0.508801399,0.049891024,0.272504311,0.050760605,130,18,1,8
96,4.043289673,0.738970545,92.55769065,4.915367892,0.20349599,51.02505283,0.043683995,469.0216021,0.816901408,0.143548793,0.517396104,0.049828419,0.27190356,0.050523112,116,17,1,8
97,4.2945391,0.806474464,96.90594522,5.386183025,0.242672696,182.2213569,0.04431657,480.9883792,0.788732394,0.147166181,0.53154084,0.050874024,0.270002722,0.050177646,112,21,2,7
98,4.341057824,0.795765612,92.00303584,4.057119032,0.228422796,39.50275149,0.047183854,546.9732858,0.845637584,0.119652062,0.437157202,0.042312682,0.23205412,0.044075711,126,15,2,6
99,4.455105649,0.842505367,95.29016103,5.605162062,0.259041818,118.9220639,0.04675305,539.0677836,0.780645161,0.148934247,0.55111835,0.053252778,0.290517865,0.053833841,121,18,2,14
