,ProteinMean,ImpurityMean,CycleTimeMean,ProteinVar,ImpurityVar,CycleTimeVar,Throughput,TotalYield,PassRate,Ino_Utilization,Fer_Utilization,Cen_Utilization,Chr_Utilization,Fil_Utilization,Finished #,Not Qualified #,FerDropped #,DSPDropped #
28,4.951731079,0.937639106,90.58503341,4.998422394,0.194580924,77.04325759,0.054663899,420.8971417,0.527950311,0.130583581,0.408510584,0.048277625,0.234455671,0.050825212,85,72,0,4
29,4.706346265,0.855648968,92.39809172,3.802812858,0.188133985,150.4893478,0.050935535,371.8013549,0.530201342,0.137472589,0.417805676,0.048550226,0.225616903,0.048302257,79,56,0,14
30,4.608278372,0.823874643,97.73386582,8.264996523,0.397567714,448.0956812,0.047151295,304.1463726,0.468085106,0.146985279,0.445340936,0.051446603,0.240237749,0.050368772,66,64,0,11
31,4.79587566,0.886034702,91.07541958,5.170264641,0.20777165,60.62933668,0.052658288,350.0989231,0.51048951,0.133983047,0.404854609,0.046714016,0.222602104,0.047124217,73,58,2,10
32,4.766367665,0.850115305,94.99478859,6.859569087,0.258311915,225.4913738,0.050175044,367.0103102,0.5,0.149368065,0.459450427,0.053805551,0.2623362,0.055478439,77,70,0,7
33,4.795027471,0.897535907,93.11402846,4.974452308,0.205835484,164.7452445,0.051496295,369.2171153,0.503267974,0.147502742,0.451684849,0.052891715,0.255690393,0.055130697,77,69,0,7
34,5.215585708,0.951711412,89.59479738,4.291218179,0.259794868,35.60721563,0.058213042,385.9533424,0.47133758,0.124430325,0.385051113,0.044876984,0.219953711,0.047198374,74,73,3,7
35,4.661970251,0.891121154,92.95076257,4.704771457,0.259633915,150.5304216,0.050155266,377.6195903,0.554794521,0.135191266,0.408633969,0.047004252,0.222201918,0.047758331,81,56,2,7
36,5.001104657,0.970274178,92.19956394,4.672432598,0.197614558,121.7754525,0.054242173,370.0817446,0.490066225,0.134797155,0.413593275,0.048521046,0.232951883,0.050321494,74,72,1,4
37,4.572360322,0.892779063,91.57935353,4.441442359,0.226075967,85.07654356,0.049927851,342.9270241,0.462962963,0.127801616,0.396413795,0.046195775,0.223939173,0.048380361,75,77,2,8
38,5.195182278,0.997888529,89.99095848,6.377773083,0.341712193,88.74511785,0.057730047,379.2483063,0.483443709,0.131178354,0.403293468,0.04767334,0.223478056,0.048474656,73,73,0,5
39,4.540647608,0.827070788,92.28822068,4.733246559,0.226424808,111.1039435,0.049200728,336.007923,0.5,0.144676975,0.441970329,0.051086686,0.24101992,0.052289618,74,68,1,5
40,4.64905249,0.879637008,88.33645117,5.985599468,0.218908921,13.35555666,0.052628925,395.1694616,0.559210526,0.117502123,0.357382198,0.041632079,0.20340787,0.043980693,85,64,0,3
41,4.814941387,0.898713435,95.1210923,4.595473134,0.21842252,169.3228909,0.050619072,375.5654282,0.530612245,0.133563391,0.403316901,0.046724258,0.22380192,0.047352299,78,60,1,8
42,4.649128485,0.863947739,96.46516214,6.249474293,0.281427017,249.0592142,0.048194896,325.438994,0.448717949,0.138113008,0.425565088,0.04934192,0.236101406,0.049958428,70,73,2,11
43,4.741877505,0.873771902,91.43664527,5.68546476,0.191955627,116.5329776,0.051859706,369.8664454,0.523489933,0.132243327,0.40469408,0.046655619,0.219914227,0.047692956,78,62,2,7
44,4.463876705,0.84910542,93.30531565,3.453464018,0.152458784,159.1190362,0.047841612,321.3991228,0.496551724,0.141354187,0.432026469,0.049478796,0.236940328,0.051001061,72,64,3,6
45,5.060157192,0.935594658,91.22026211,7.468023649,0.317332629,70.64432771,0.055471855,374.4516322,0.517482517,0.134248616,0.407037732,0.047474105,0.226080802,0.048512969,74,65,1,3
46,4.739376453,0.90923366,91.79543397,3.863982086,0.198199895,68.24092758,0.051629762,345.9744811,0.477124183,0.128588083,0.393788663,0.046099793,0.222242214,0.04716275,73,70,1,9
47,4.712753097,0.899184007,91.73432106,5.42254247,0.214004978,65.01150132,0.051373936,419.4350257,0.577922078,0.121365339,0.372388157,0.042861607,0.209400686,0.044831401,89,53,4,8
48,5.117796845,0.957127123,96.47043972,4.970877197,0.220794323,471.3424046,0.053050415,348.0101855,0.478873239,0.131724653,0.400745941,0.045883964,0.211844675,0.046211294,68,60,3,11
49,4.658347708,0.890731037,101.0314674,4.772718419,0.218344025,723.5441679,0.046107889,349.3760781,0.493421053,0.139014634,0.423645358,0.049510447,0.232708241,0.049635842,75,70,0,7
50,4.551627334,0.922091931,90.66539438,5.682950163,0.293938163,80.14165294,0.050202477,318.6139134,0.45751634,0.14887539,0.457401239,0.053527691,0.251588731,0.053809416,70,70,1,12
51,4.609384864,0.892478249,89.76650819,10.6133427,0.57925216,39.22804981,0.051348604,373.360174,0.547297297,0.12497263,0.377632651,0.04321151,0.208268994,0.044699948,81,59,3,5
52,4.399698973,0.84076838,91.74086339,5.305572505,0.305924548,76.87439828,0.047957898,321.178025,0.480263158,0.137317693,0.420865454,0.049031923,0.233350328,0.049310389,73,71,1,7
53,4.464641995,0.822672508,100.249052,5.068731517,0.229563268,492.4552567,0.044535503,299.1310137,0.443708609,0.151303084,0.464232899,0.053711953,0.259657356,0.055210944,67,76,2,6
54,4.960280342,0.944209797,90.0882036,5.393734842,0.248172049,70.6607882,0.055060265,396.8224274,0.512820513,0.131560159,0.405643598,0.047323506,0.227820358,0.049626371,80,70,1,5
55,4.844208259,0.889458155,91.08285945,8.144100869,0.358980618,83.02257373,0.053184631,406.9134938,0.56,0.124987093,0.379414499,0.04392033,0.21384839,0.046063703,84,61,1,4
56,4.790083959,0.898904195,88.75878593,7.28419177,0.313850064,40.57567084,0.053967434,416.7373044,0.550632911,0.124715233,0.383576596,0.044624665,0.219768141,0.048408597,87,68,2,1
57,5.430720679,1.085097003,92.89658413,4.510074656,0.241578037,137.0526887,0.058459853,407.3040509,0.487012987,0.14106242,0.432860469,0.050714219,0.240590155,0.051297389,75,70,0,9
58,4.340766718,0.808237096,102.1324824,4.244726505,0.173286303,857.5663136,0.042501334,264.7867698,0.432624113,0.135537806,0.407998006,0.04719956,0.227039686,0.048526615,61,72,0,8
59,4.7204712,0.897646292,90.37186236,6.354280921,0.259486141,63.87625269,0.05223386,434.2833504,0.593548387,0.133073382,0.406199441,0.047169634,0.228485169,0.048901565,92,56,1,6
