,ProteinMean,ImpurityMean,CycleTimeMean,ProteinVar,ImpurityVar,CycleTimeVar,Throughput,TotalYield,PassRate,Ino_Utilization,Fer_Utilization,Cen_Utilization,Chr_Utilization,Fil_Utilization,Finished #,Not Qualified #,FerDropped #,DSPDropped #
28,4.922329996,0.923991861,88.19434316,5.515437968,0.240148992,10.35022055,0.05581231,383.9417397,0.545454545,0.125298091,0.454202122,0.043726112,0.210631321,0.045481373,78,61,1,3
29,4.896577917,0.972576563,90.2135513,5.054048484,0.270637206,49.42175609,0.054277632,406.4159671,0.560810811,0.131288461,0.47678784,0.046260743,0.222062302,0.048188274,83,59,0,6
30,4.740661169,0.878019982,91.03797174,5.359748273,0.226044657,77.54537738,0.052073449,383.9935547,0.522580645,0.131010578,0.481114641,0.046388255,0.223547882,0.048069426,81,65,3,6
31,4.829753427,0.933392784,90.80830522,4.788059754,0.261393328,67.51641674,0.053186252,396.039781,0.525641026,0.138498438,0.512402911,0.049803599,0.240770535,0.051812323,82,68,1,5
32,4.934540686,0.954291709,91.78551564,5.274290024,0.249033003,98.31248706,0.053761649,325.6796853,0.445945946,0.140113547,0.514380061,0.049830503,0.233616447,0.049432947,66,70,2,10
33,4.585069598,0.834419978,100.3426664,5.856607969,0.267958894,577.2504104,0.045694118,375.975707,0.577464789,0.147831594,0.535986829,0.051664366,0.246577724,0.051847994,82,53,1,6
34,4.732270314,0.863472545,91.56629187,5.178838432,0.211042755,107.2840472,0.051681358,402.2429767,0.562913907,0.147252533,0.541947276,0.052786095,0.249032969,0.053920085,85,60,1,5
35,5.372374791,1.040102693,89.70729751,7.674753327,0.322102681,106.5798227,0.059887823,381.4386102,0.489655172,0.132303809,0.481555521,0.04687073,0.219169368,0.047033078,71,66,1,7
36,5.019708083,0.938088933,88.5872165,5.966470405,0.257619264,26.11818397,0.056664023,401.5766466,0.555555556,0.11400105,0.412643461,0.039232313,0.190359497,0.041495716,80,61,3,0
37,4.790586122,0.901365753,96.36888356,5.388249198,0.252164562,214.41333,0.049710923,325.7598563,0.485714286,0.163585085,0.594560929,0.057615568,0.274934559,0.057709876,68,63,0,9
38,5.27856743,0.989245102,90.61399594,10.10498815,0.46857583,116.7303706,0.058253335,374.7782876,0.5,0.14188002,0.511584414,0.049020286,0.235538309,0.050976103,71,62,2,7
39,4.542398288,0.867889381,89.78012943,3.913839627,0.215475892,38.78723684,0.050594695,367.9342613,0.536423841,0.143943826,0.529500885,0.051927627,0.247587538,0.053261864,81,61,0,9
40,4.389586412,0.843400276,98.09307307,4.707324813,0.239942379,323.5943659,0.044749199,333.6085673,0.527777778,0.148253327,0.540886844,0.052067112,0.251254532,0.053643576,76,61,1,6
41,4.918336379,0.920594572,91.3609523,5.324502779,0.230850444,96.56901166,0.053834119,383.6302376,0.553191489,0.157543666,0.574545218,0.05565361,0.267159218,0.056293701,78,56,0,7
42,4.675631426,0.89503398,93.55572635,4.888011589,0.269015807,154.1061701,0.049976967,364.6992512,0.541666667,0.138661752,0.502546526,0.048286682,0.226985184,0.047735301,78,55,1,10
43,4.938518572,0.952219541,102.332939,4.995057183,0.26558622,646.1860215,0.048259325,335.8192629,0.496350365,0.157615942,0.571022084,0.055140691,0.267569524,0.056848989,68,64,0,5
44,5.075537802,0.962667407,89.29739321,4.602124548,0.233687034,49.03587246,0.056838589,400.9674863,0.526666667,0.129673646,0.473051083,0.045905368,0.221402484,0.047279897,79,61,1,9
45,5.165338179,0.950031385,91.28237558,6.027241008,0.260188761,75.70469791,0.056586369,397.7310398,0.534722222,0.12277755,0.445539997,0.042629811,0.204779419,0.044264902,77,62,1,4
46,4.980696727,0.947519947,89.78924335,6.311799263,0.300272122,41.89607013,0.055470973,368.5715578,0.459627329,0.135890327,0.509346372,0.049877708,0.238379853,0.051787173,74,78,2,7
47,4.842448169,0.881683675,93.72926881,6.875120774,0.267359084,178.5563846,0.051664205,363.1836127,0.506756757,0.143782575,0.523420546,0.050663164,0.2443488,0.052504873,75,65,0,8
48,4.792192707,0.89821188,93.86197885,6.676261848,0.276271294,196.9150535,0.051055739,368.9988385,0.513333333,0.146358828,0.535957751,0.052254319,0.246629809,0.052882296,77,62,1,10
49,4.589150751,0.874115873,91.68759825,4.157821283,0.171398278,118.3292729,0.050052034,330.4188541,0.470588235,0.125504381,0.464677603,0.045195314,0.222727685,0.047608776,72,76,1,4
50,4.904723274,0.947694878,95.65419065,5.097673596,0.270699421,363.7922648,0.051275571,382.5684154,0.523489933,0.143861592,0.530062242,0.051608244,0.247219059,0.052425703,78,64,0,7
51,4.77125326,0.867329686,89.96249916,4.97383546,0.182375997,34.98428131,0.053036024,381.7002608,0.540540541,0.124733315,0.454170802,0.043522519,0.209636098,0.045036104,80,60,2,6
52,4.485306742,0.835051692,91.1709474,6.195655678,0.296328699,58.79023034,0.049196667,309.4861652,0.453947368,0.124550625,0.455962589,0.044129428,0.215800664,0.045672349,69,76,2,5
53,5.063755502,0.911825884,89.68593928,5.733196839,0.177463386,71.43833522,0.056460974,339.2716186,0.452702703,0.13260025,0.484169602,0.047259325,0.224695345,0.04842144,67,74,0,7
54,4.692111918,0.867398932,92.67184891,4.59880938,0.211446486,146.4276878,0.05063147,394.1374011,0.571428571,0.139858273,0.507118408,0.048532178,0.233040251,0.05045682,84,55,3,5
55,4.902118328,0.910564476,95.81197636,5.470621347,0.247739202,233.5019271,0.051163941,455.8970045,0.603896104,0.159974227,0.590558189,0.057574555,0.269293622,0.058480855,93,52,0,9
56,4.843358311,0.912817781,89.59637016,5.083821818,0.221943128,25.19791297,0.054057528,421.3721731,0.564935065,0.123795732,0.454835906,0.044230298,0.212284851,0.045325668,87,57,1,9
57,4.997517419,0.96296977,90.01280506,4.497841501,0.253063606,40.44922771,0.055520072,449.7765677,0.580645161,0.126532196,0.465994642,0.045395637,0.221873729,0.047398529,90,59,0,6
58,4.677467323,0.886191575,94.24846737,5.58334304,0.253206858,124.6103556,0.049629108,439.6819283,0.56626506,0.145909208,0.548931771,0.053972929,0.253098938,0.053961324,94,56,0,16
59,4.911310106,0.926554984,90.27126215,3.627653356,0.188211383,55.18658467,0.054406131,417.461359,0.578231293,0.14694732,0.538303604,0.052294732,0.244056707,0.052645703,85,53,0,9
60,5.150125138,0.948877047,90.90119791,6.478963272,0.278424042,63.02468182,0.056656296,417.1601361,0.532894737,0.137782877,0.505513663,0.049185337,0.239876818,0.051474243,81,63,0,8
61,4.823536663,0.92554511,89.91243669,7.885199467,0.388624818,37.28624656,0.053647046,414.8241531,0.540880503,0.125704233,0.46891507,0.046107238,0.224564197,0.048038585,86,65,1,7
62,5.014517803,0.940883875,89.32718166,6.423574527,0.306584663,60.27028838,0.056136528,346.0017284,0.46,0.124163953,0.4570187,0.044685533,0.216851869,0.047074382,69,76,0,5
63,4.924266472,0.91661799,88.82781966,5.165203203,0.267145364,43.19562436,0.055436084,413.6383836,0.552631579,0.147225738,0.540625598,0.051708392,0.247524704,0.054247393,84,61,3,4
64,5.321201342,1.025056009,90.02584284,5.500521912,0.294898897,77.37991603,0.059107487,372.484094,0.472972973,0.148382475,0.540117979,0.052529014,0.250770197,0.054429917,70,73,0,5
65,4.586489984,0.901459022,94.12966356,4.229671847,0.209000111,201.7413076,0.048725235,376.0921787,0.532467532,0.130782789,0.483242539,0.047068588,0.231609018,0.050312626,82,68,1,3
66,4.75918859,0.876380114,92.01839772,4.781080581,0.220731469,168.0655235,0.051719968,333.1432013,0.479452055,0.12117133,0.441577093,0.042676574,0.208237027,0.04460495,70,71,1,4
67,4.592125049,0.873008533,92.01733193,6.700511994,0.322004069,122.8411,0.049905001,367.3700039,0.536912752,0.13560278,0.49541195,0.047729079,0.231277131,0.050461116,80,64,1,4
68,4.900925231,0.924662178,90.14300042,4.457545368,0.222852247,72.21343639,0.054368339,460.6869717,0.598726115,0.120308488,0.448153122,0.044072661,0.213908219,0.046410952,94,58,0,5
69,4.345060724,0.818705011,90.24014032,5.252193332,0.222258394,73.82642621,0.048149977,351.9499187,0.54,0.113774664,0.41744855,0.040337041,0.197924925,0.042706274,81,63,1,5
70,4.896494807,0.938737843,96.69706073,4.650875334,0.22107077,202.4182569,0.050637473,391.7195845,0.522875817,0.132138126,0.488934548,0.047825737,0.238726345,0.051151868,80,72,0,1
71,5.031096624,0.96091664,90.89810498,4.942346147,0.243633199,73.93870373,0.055348751,422.6121164,0.556291391,0.13337577,0.489936148,0.047357185,0.23258942,0.050744741,84,63,1,3
72,4.4786372,0.824316943,95.15825326,5.62955119,0.180734433,174.7605315,0.047065147,326.9405156,0.483443709,0.157798787,0.582655666,0.05633573,0.267295198,0.056775667,73,66,2,10
73,4.891798687,0.883639507,89.584156,6.936931776,0.232793856,41.99929519,0.054605623,406.019291,0.546052632,0.13498439,0.495357689,0.04774713,0.235087986,0.051520148,83,65,1,3
74,4.60327618,0.882286481,91.22093002,3.257802321,0.162059953,45.62033749,0.050462938,418.8981324,0.572327044,0.128293406,0.479346089,0.047176993,0.228631827,0.048777909,91,63,0,5
75,5.036545248,0.968854411,92.89597275,7.214271749,0.351275601,166.1875292,0.054217046,433.1428913,0.593103448,0.147546951,0.53702821,0.052434513,0.250174634,0.053609064,86,52,0,7
76,4.877986202,0.91373673,90.74335225,5.372257752,0.184558225,88.85728884,0.053755852,380.4829238,0.506493506,0.143204373,0.528689753,0.051966676,0.245646699,0.052350397,78,67,0,9
77,5.493121839,1.038662159,91.49359058,9.834102867,0.470314315,71.38615794,0.060038324,461.4222345,0.575342466,0.140070532,0.507475847,0.04829911,0.231561689,0.049046485,84,54,3,5
